label,x,y
flat,8.540497,0.71553946
flat,8.501298,2.188667
flat,9.33881,5.7013392
flat,9.536896,5.3392344
flat,9.61191,5.7598276
up,9.416419,5.2861705
flat,11.902555,6.444549
flat,12.767313,2.2436044
flat,10.243377,0.392602
flat,9.942417,4.1396227
flat,10.660914,4.054823
flat,8.883954,4.23138
flat,13.634591,1.9452028
up,7.7932186,4.6191163
flat,13.127272,1.6735982
flat,5.8522487,2.30558
flat,8.487295,4.4308443
flat,13.885987,3.3570929
flat,12.482425,2.359362
flat,12.901738,2.3064716
flat,7.8240757,2.1432998
flat,13.043909,1.6141655
flat,13.333387,1.7779119
flat,10.043843,1.0099684
flat,14.034609,2.2680547
flat,12.605382,1.2549204
flat,12.135965,1.3458998
flat,13.915322,2.3941271
flat,10.782372,3.1162238
flat,10.964472,1.0911129
flat,12.947022,1.5430814
flat,13.214074,1.7124248
flat,14.179537,2.2193582
flat,13.8882065,3.5066323
flat,10.424868,2.195028
flat,12.157533,2.6974201
flat,13.892854,3.3575516
flat,14.195933,3.5609772
flat,13.195431,3.6490026
flat,11.981938,2.1895254
flat,13.278772,3.304151
flat,12.977296,3.0214584
flat,13.909902,3.580166
flat,13.178264,3.337127
flat,11.882429,2.8620377
flat,13.162703,3.7517447
flat,13.103387,3.2643669
flat,12.230548,1.4268957
flat,14.325833,3.5227504
flat,9.694257,3.8372326
up,8.445838,2.5393283
flat,9.118483,3.8212097
flat,10.216453,5.012999
flat,9.195071,2.0775504
up,8.959536,4.085511
up,7.0324965,5.7258024
flat,8.8788805,1.116914
flat,9.826842,3.037368
flat,9.483116,3.2625113
up,9.517026,5.278509
flat,8.739778,4.2685704
flat,10.659269,3.8691087
flat,9.473795,0.09571826
flat,9.97985,2.1724494
flat,12.708506,2.571366
flat,10.783059,3.71156
flat,9.804102,4.2073565
up,10.3957615,4.845809
up,10.051277,4.8119006
flat,14.28151,3.6000953
flat,11.522978,5.297247
flat,11.399095,5.186111
up,10.058371,3.178996
up,11.219535,5.3998914
flat,10.6514635,3.8741016
flat,10.734153,5.42899
flat,9.781708,2.9322374
up,5.970188,2.3869836
flat,10.664033,4.8923926
flat,10.698209,4.913283
up,10.039055,5.0300336
flat,10.213416,4.9503803
flat,6.197843,1.1562272
flat,8.249503,2.3501697
up,9.671525,2.9775023
up,7.601942,4.083558
flat,8.667684,0.70690554
flat,7.6945186,2.488106
up,8.705752,3.1457696
flat,9.851018,2.9149184
flat,5.9474664,2.3612146
flat,6.894207,2.602299
flat,9.163499,2.0101957
flat,9.555431,2.9339492
flat,14.219579,3.33018
flat,14.441025,3.0877452
flat,14.311133,3.548719
flat,11.424004,3.6522293
up,10.480964,4.848641
up,9.503886,4.125106
flat,12.787203,2.092776
up,8.663233,1.600114
flat,14.272474,3.5497348
flat,11.072225,2.7915566
flat,11.97548,6.2092757
flat,11.2309265,6.52981
flat,11.933179,5.514137
flat,10.742997,3.288974
flat,9.146633,9.425957
flat,11.691938,4.6616435
flat,13.188577,4.8955765
flat,12.158,4.1867223
flat,11.843793,5.623925
flat,12.313141,4.3618193
flat,13.852632,3.2662795
flat,12.481623,6.04371
flat,13.688315,2.735153
complex,11.090795,7.3346252
flat,11.1382265,2.8961282
flat,12.875668,5.299127
flat,11.647607,4.306879
flat,11.450061,6.6713047
flat,12.729917,1.7848313
flat,11.8252,2.9938126
flat,9.885618,3.12345
flat,9.235158,1.9296861
flat,8.768284,1.5884448
flat,10.479016,3.6685455
flat,11.932415,2.1600406
flat,11.823868,1.4486774
flat,11.961197,3.085684
flat,11.24769,5.4061055
flat,13.627927,3.976644
flat,9.142196,0.9711569
flat,14.173878,3.5522175
flat,11.548177,2.0253103
flat,14.320888,2.706865
flat,13.443125,4.617169
flat,10.947523,3.808911
flat,7.7241497,0.121780746
flat,14.303805,2.2347214
flat,13.991546,2.2055085
flat,12.914774,2.3723812
flat,14.25701,2.3546839
flat,10.44606,2.798507
flat,13.456784,4.266203
flat,11.12484,6.0685053
flat,9.734978,2.3483238
flat,14.316443,3.332758
flat,10.67151,2.3462908
flat,12.848996,2.0216582
flat,8.789381,1.4210001
flat,14.063101,2.1914887
flat,14.326027,3.1836612
flat,14.179764,3.6580038
flat,14.532059,2.906651
flat,14.389267,2.869789
flat,12.013864,1.9408954
flat,14.514748,3.2612445
flat,13.963421,3.2841403
flat,13.703938,4.1061845
flat,11.204231,3.863984
flat,12.30059,3.372304
flat,9.072658,2.006292
flat,9.838903,2.1029947
flat,12.227965,5.570906
flat,12.438594,2.807793
flat,11.874964,3.762869
flat,10.785541,1.6093633
flat,11.352021,3.733624
flat,12.915375,3.2690065
flat,11.90665,3.0289643
flat,12.535359,5.11097
flat,11.370611,2.272254
flat,13.900207,3.1190777
flat,11.41147,2.8072476
flat,13.082942,4.2958856
flat,13.312126,4.16949
flat,13.814037,3.539423
flat,13.4236145,3.9001858
flat,13.281826,4.1858563
flat,14.337481,2.24636
flat,14.386987,2.5617962
flat,10.3590145,1.6108882
flat,13.689246,3.2403262
flat,12.067025,1.5890653
flat,14.224528,3.6095996
flat,14.519781,3.391763
flat,13.54402,2.8109913
flat,14.453339,2.7612875
flat,13.916991,4.072794
flat,12.997338,3.2545493
flat,13.043217,2.91159
flat,13.517605,4.4249
flat,12.953002,2.727582
flat,10.935062,2.8312972
flat,13.114678,3.0696142
flat,14.196491,3.6576893
flat,13.101549,3.8355896
flat,13.88665,3.972116
flat,13.365986,4.234134
flat,12.805468,5.0203485
flat,11.694625,5.011393
up,11.338029,7.0062823
flat,9.927752,2.6415648
flat,7.1792636,2.9855847
flat,10.233428,3.7560878
flat,11.774783,4.980155
flat,12.518344,3.8429208
flat,11.55297,4.4698634
flat,11.616795,3.4497893
flat,12.674022,4.819501
flat,13.342143,4.026862
flat,12.816064,2.7313569
flat,9.367881,1.8847858
flat,13.797542,2.8293817
flat,11.655745,2.4516401
flat,12.8712225,4.938724
flat,11.891213,5.8942976
flat,8.890918,5.357901
flat,13.7899,3.2280853
flat,13.132725,4.863404
flat,11.217519,1.6349249
flat,13.061449,4.486987
flat,7.9267526,1.1998979
flat,12.735174,2.0841608
flat,13.7062845,3.380929
flat,14.129286,3.0238404
flat,14.464527,3.0095377
flat,12.348687,4.2399683
flat,13.105979,3.3777685
flat,12.689659,5.6788945
flat,12.2058525,2.2603264
flat,10.13365,1.6952499
flat,13.208701,4.5706077
flat,14.134627,3.5021
flat,11.197289,2.6244557
flat,14.240843,2.9777262
flat,12.397611,2.7404757
flat,14.150603,3.28208
flat,11.79675,5.2084923
flat,13.603751,2.8812172
flat,11.339137,3.6671774
flat,12.428754,6.079839
flat,13.019265,4.902495
flat,11.412716,3.5167308
flat,14.352901,2.3066635
flat,11.996593,4.5160728
flat,14.51934,3.384561
flat,14.527151,3.0243325
flat,13.922305,3.0499122
flat,14.620739,3.3422883
flat,12.038113,2.2118998
flat,12.7039385,3.0729222
flat,14.387447,3.6140578
flat,14.632538,3.3413246
flat,14.526489,3.0661001
flat,13.612056,1.8823239
flat,14.398119,2.4872859
flat,12.70149,2.1321635
flat,13.842575,4.2166905
flat,11.470642,7.2726097
flat,14.559857,3.344396
flat,11.900336,2.3724682
flat,14.516317,2.9207852
flat,14.282411,3.119203
flat,14.516651,3.1617887
flat,13.721372,3.3871353
flat,14.488005,2.7825444
flat,12.245587,6.1472945
flat,14.324849,3.3367534
flat,14.456329,3.5993516
up,11.711911,1.0054739
flat,13.493672,4.1477227
flat,13.235363,3.7163572
flat,14.067966,3.4117086
flat,12.602878,2.0977
flat,12.752383,2.7066123
flat,14.014959,3.2574606
flat,13.642488,2.9117317
flat,10.702411,3.2759447
flat,9.242181,0.5768451
flat,14.164765,3.8612351
flat,14.456819,3.0052116
flat,13.526984,2.7040544
flat,14.200981,3.5591476
flat,12.328021,1.2020822
flat,14.167798,3.684136
flat,14.084347,3.4381552
flat,12.78296,3.7858763
flat,12.667252,2.2723289
flat,13.588372,4.061827
