label,x,y
fam-meet_FF,7.5032444,-1.5004812
fam-meet_FF,4.066807,0.057617046
fam-meet_FF,11.677807,-1.0204165
fam-meet_FF,2.7195935,0.32347184
fam-meet_FF,4.8367095,-0.84233457
fam-meet_FF,3.554296,-0.8965161
fam-meet_FF,5.607845,0.79328376
fam-meet_FF,3.6293082,-0.58145773
fam-meet_FF,3.1532707,-2.022005
fam-meet_FF,6.142831,1.5002588
fam-meet_FF,5.369982,-0.8751777
fam-meet_FF,5.155494,-0.6683287
fam-meet_FF,7.5060344,4.0478344
fam-meet_FF,2.9088533,-1.1039026
fam-meet_FF,9.5665045,0.1512839
fam-meet_FF,6.4689507,0.2085739
fam-meet_FF,2.1299102,-2.6893265
fam-meet_FF,11.402912,1.3504466
fam-meet_FF,13.18082,2.0609741
fam-meet_FF,6.6494594,-1.1811956
fam-meet_FF,4.7050676,-0.31758782
fam-meet_FF,7.00036,2.025441
fam-meet_FF,2.2934577,-1.4720474
fam-meet_FF,12.174747,0.98741686
fam-meet_FF,5.7325587,2.2361634
fam-meet_FF,3.5246224,-0.07512432
fam-meet_FF,5.2793756,-2.0457072
fam-meet_FF,7.2924075,-0.03591437
fam-meet_FF,7.1596866,-0.58992356
fam-meet_FF,3.8368647,-1.3796188
fam-meet_FF,5.266618,-1.3471804
fam-meet_FF,7.400416,0.06126526
fam-meet_FF,6.4782352,-0.4867805
fam-meet_FF,2.0468502,-0.6446499
fam-meet_FF,9.563896,0.6873813
fam-meet_FF,3.5797758,-0.060707346
fam-meet_FF,6.175528,1.3334275
fam-meet_FF,5.718028,-0.14095658
fam-meet_FF,6.646046,0.15774798
fam-meet_FF,4.1430426,-0.40162578
fam-meet_FF,1.7130519,-1.3950185
fam-meet_FF,3.483293,1.0900077
fam-meet_FF,3.328459,1.9853243
fam-meet_FF,1.2276947,5.0820155
fam-meet_FF,3.7210846,-0.19367187
fam-meet_FF,1.6435976,-3.0918424
fam-meet_FF,5.3711023,3.1106555
fam-meet_FF,6.272709,-3.541388
fam-meet_FF,4.5806336,-0.6211217
fam-meet_FF,2.978182,-0.058806557
fam-meet_FF,4.800748,0.6125482
fam-meet_FF,1.3611348,-3.6323864
