label,x,y
flat,0.3926875,3.9481697
flat,5.74873,1.763681
flat,-1.1915381,2.4784505
flat,5.4090347,-1.2482425
flat,8.350546,0.40745896
up,4.9268856,0.30467278
flat,8.165295,-0.6409806
flat,4.799602,4.497624
up,5.295506,3.7426693
flat,5.509474,2.7794383
flat,6.1130953,3.55623
up,4.561726,4.7180276
flat,8.952143,1.5715556
up,-0.13511097,4.0225186
flat,1.3981165,3.6669655
down,5.040592,6.366311
up,1.52324,7.0856915
up,2.932397,6.1641397
flat,10.176863,5.1116567
flat,2.6392944,4.874047
flat,-1.4722261,4.2985525
up,5.690688,1.4391532
up,5.5000887,2.738966
up,0.5311419,5.3781295
flat,1.0801411,6.8639736
flat,2.2771246,4.416352
up,4.1537914,3.775275
complex,5.2477884,5.4702387
flat,0.7736197,6.86377
up,1.0439168,7.099399
flat,0.7378203,4.8248825
flat,-0.5130757,8.3912
up,2.199175,2.9758782
flat,-0.0133529985,8.01494
up,2.7602143,5.7883806
flat,-1.7490113,5.989792
flat,-0.14896779,4.9059415
flat,3.0410619,5.6374574
flat,-0.8338463,3.6340225
flat,-0.060276058,3.1737792
up,5.101166,1.8077649
flat,2.5090663,0.4093639
complex,5.21072,5.5691566
up,3.3404162,2.1908016
flat,5.780412,3.6326303
flat,1.1306463,1.9329485
up,2.912951,6.568799
complex,5.027467,6.7027583
flat,1.9350429,7.8028994
flat,8.9862995,0.37431806
up,4.8653736,3.5367382
flat,4.210553,2.6432457
flat,0.10239936,1.8455061
complex,4.425816,5.911213
flat,3.122006,-0.27421597
flat,4.601092,4.838751
flat,0.62249386,6.859131
up,4.8322973,5.7859554
flat,4.9036202,2.7279527
flat,0.5552534,0.17166069
up,3.4302702,1.0259395
flat,4.8211465,1.0240206
up,4.716699,1.2567983
flat,5.635266,2.6880255
up,5.2594337,2.3487167
flat,-0.36596966,4.778349
flat,7.1816807,1.6988978
flat,3.9664743,0.108513236
flat,0.71581256,1.2033018
up,3.4961843,2.390631
flat,7.938485,3.2081509
flat,3.68179,-1.4219146
flat,7.992486,-0.12372204
flat,2.4395225,0.02956186
flat,5.4624233,0.060295194
flat,5.1372933,1.2796507
flat,0.1448134,1.6361303
flat,2.7236516,0.9406496
flat,-0.32963476,5.569405
flat,0.26905048,4.4414864
flat,3.5455909,3.8311462
up,0.70776904,4.9470887
flat,0.50139785,5.602402
up,-0.42409343,8.874405
flat,4.543136,0.16379955
up,2.334094,3.6739542
flat,-2.469972,4.8890862
up,3.1652822,1.8064327
flat,3.415883,2.785302
flat,0.50185704,0.47533178
flat,1.9282112,3.8813667
up,6.131977,2.5326965
flat,-0.42816392,4.195906
flat,-0.10870681,5.656851
flat,2.4157875,3.6758904
